ID,GENDER,SENIORCITIZEN,PARTNER,DEPENDENTS,TENURE,PHONESERVICE,MULTIPLELINES,INTERNETSERVICE,ONLINESECURITY,ONLINEBACKUP,DEVICEPROTECTION,TECHSUPPORT,STREAMINGTV,STREAMINGMOVIES,CONTRACT,PAPERLESSBILLING,PAYMENTMETHOD,MONTHLYCHARGES,TOTALCHARGES,CHURN
8932,Male,0.0,Yes,Yes,45.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,65.71,1129.51,No
9557,Male,0.0,No,No,18.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,50.01,450.76,No
9421,Female,0.0,Yes,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),44.03,1868.23,No
1793,Male,0.0,Yes,No,51.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,225.59,5834.39,No
9800,Male,1.0,Yes,No,20.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,47.67,1437.52,Yes
7526,Male,0.0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,44.12,44.12,Yes
1445,Male,0.0,,,23.0,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),6.58,1235.48,No
7958,Female,0.0,No,Yes,1.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,,,Electronic check,267.05,267.05,No
8865,Male,0.0,No,No,9.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,57.46,216.41,No
7214,Female,0.0,No,No,14.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,179.95,1171.5,Yes
9500,Male,1.0,Yes,No,33.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,161.88,3172.93,Yes
2014,Female,0.0,No,No,11.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.05,251.05,No
2455,Male,0.0,Yes,Yes,46.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,,972.73,No
7015,Female,0.0,Yes,Yes,38.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.31,752.36,No
9299,Female,0.0,Yes,Yes,14.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,174.91,1294.01,No
7592,Male,0.0,No,No,46.0,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),88.17,1437.97,Yes
8430,Female,1.0,No,No,27.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.98,2398.58,No
6134,Female,0.0,Yes,Yes,69.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.31,1375.96,No
5078,Male,0.0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,14.69,14.69,No
3265,Male,0.0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,68.55,68.55,Yes
8008,Male,0.0,No,Yes,64.0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.25,6168.3,No
4831,Male,0.0,No,No,4.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,46.4,324.45,Yes
3608,Female,1.0,Yes,No,32.0,Yes,Yes,Fiber optic,No,,Yes,No,No,No,Month-to-month,No,Mailed check,190.29,2680.99,No
8075,Female,0.0,Yes,Yes,54.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),13.98,1085.98,No
2753,Female,0.0,No,No,25.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,217.3,2220.75,No
4012,Female,0.0,Yes,Yes,52.0,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),22.1,2581.8,No
6213,Male,0.0,No,No,17.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,65.29,479.84,No
9575,Male,0.0,Yes,Yes,11.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),1.88,248.28,No
4854,Female,0.0,Yes,Yes,35.0,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),84.28,1699.98,No
6617,Female,0.0,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,108.18,181.23,Yes
6948,Female,0.0,Yes,No,29.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,48.51,550.76,No
8026,Female,0.0,No,No,31.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,9.03,671.33,No
8677,Female,0.0,No,No,1.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,268.25,268.25,No
5120,Male,0.0,No,No,24.0,Yes,No,,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,229.13,2255.58,Yes
7651,Female,1.0,No,,4.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,160.73,407.58,Yes
9479,Male,0.0,No,No,11.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),115.76,562.56,No
8695,Female,0.0,No,No,12.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,185.55,1153.95,No
9457,Female,0.0,No,No,15.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,54.47,366.47,No
2353,Male,0.0,No,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),154.24,7923.34,No
4803,Female,0.0,No,No,54.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),204.91,5404.51,No
6190,Female,0.0,Yes,Yes,52.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,130.03,5274.18,No
4505,Female,1.0,No,No,65.0,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),102.47,3566.87,No
9865,Female,0.0,Yes,Yes,32.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,226.2,3038.4,No
6339,Female,0.0,No,No,69.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),46.15,1699.6,No
6657,Female,0.0,No,No,2.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,143.77,200.92,Yes
2314,Male,0.0,Yes,No,49.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),177.65,4999.2,No
9244,Male,0.0,Yes,Yes,54.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),53.46,1260.31,No
4435,Male,0.0,Yes,No,48.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,27.76,863.61,No
9683,Female,0.0,Yes,No,54.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),6.66,1089.01,No
9658,Male,0.0,No,No,32.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),66.85,3391.6,Yes
8743,Male,1.0,No,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),67.17,1831.97,No
9924,Male,0.0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),70.6,8262.1,No
9579,Male,0.0,No,No,52.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,135.78,4698.93,No
8808,Female,0.0,No,No,7.0,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),27.87,281.07,Yes
5634,Female,0.0,Yes,No,64.0,Yes,No,No,No internet service,No internet service,,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),30.33,1236.53,No
2533,Female,0.0,No,No,7.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),61.89,507.49,No
7959,Female,0.0,No,No,65.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,78.96,6137.31,No
6660,Male,0.0,No,No,54.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,139.01,4716.21,No
6678,Male,0.0,Yes,Yes,16.0,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,154.31,1114.06,No
5831,Female,0.0,Yes,No,54.0,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),94.64,3740.14,Yes
5601,Female,0.0,No,No,42.0,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),78.89,3373.84,No
5465,Male,1.0,Yes,No,70.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),28.72,6246.67,No
3221,Male,0.0,No,No,4.0,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,13.21,201.31,No
5050,Male,0.0,Yes,Yes,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,11.23,304.88,No
2953,Female,0.0,Yes,Yes,64.0,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,120.64,3489.54,No
4625,Male,0.0,Yes,Yes,39.0,Yes,No,DSL,Yes,,Yes,No,No,No,One year,,Electronic check,58.79,2342.84,No
9496,Male,1.0,Yes,No,16.0,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.14,853.69,No
4199,Male,0.0,Yes,Yes,18.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),9.5,451.8,No
3673,Male,0.0,No,No,28.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,88.32,2676.57,No
3069,Female,1.0,Yes,No,6.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,,Electronic check,33.77,424.32,Yes
5652,Male,0.0,Yes,Yes,69.0,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),128.94,4139.09,No
4371,Male,0.0,No,No,15.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,,Electronic check,16.17,716.42,No
6071,Female,0.0,Yes,Yes,21.0,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),83.33,1239.93,No
6101,Female,0.0,Yes,Yes,51.0,,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),21.79,4358.24,No
7201,Female,0.0,Yes,No,34.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),46.07,1811.17,No
2685,Female,0.0,Yes,No,70.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),9.68,1318.18,No
6393,Female,0.0,No,No,4.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,55.98,219.83,No
6344,Female,0.0,Yes,Yes,48.0,Yes,Yes,,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,84.35,3875.0,No
4309,Female,0.0,No,No,49.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),269.3,5086.4,No
3429,Female,0.0,Yes,No,48.0,No,No phone service,DSL,Yes,No,Yes,No,,Yes,Month-to-month,Yes,Bank transfer (automatic),90.76,2190.46,Yes
3566,Male,0.0,Yes,Yes,49.0,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,47.65,1846.6,No
3987,Male,0.0,Yes,No,8.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,120.93,678.88,Yes
6779,Female,1.0,Yes,Yes,31.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,119.86,2932.26,Yes
4685,Male,0.0,No,No,6.0,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),50.61,228.81,Yes
7213,Female,0.0,No,No,31.0,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),129.36,1599.61,No
3618,Female,0.0,Yes,Yes,61.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,47.51,5958.41,Yes
3116,Male,0.0,No,No,27.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),37.48,487.63,No
7181,Female,0.0,Yes,No,20.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,151.88,1956.98,No
8103,Female,0.0,No,No,11.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,60.93,958.73,Yes
9431,Male,0.0,No,No,30.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),235.81,2821.21,No
5155,Female,0.0,Yes,No,70.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),189.8,4630.15,No
9982,Male,0.0,No,Yes,3.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,54.8,220.0,Yes
9772,Male,0.0,No,No,67.0,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),146.4,3355.95,No
3390,Male,0.0,No,No,10.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),122.41,512.96,Yes
6744,Male,0.0,Yes,Yes,56.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,262.57,6033.12,No
7207,Female,0.0,No,No,2.0,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,92.44,122.24,Yes
1149,Male,0.0,No,No,5.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,213.25,573.45,Yes
5507,Male,1.0,No,No,1.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,148.7,148.7,Yes
6285,Male,0.0,No,No,1.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,103.84,103.84,Yes
1865,Male,1.0,Yes,No,27.0,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),22.0,796.35,Yes
3632,Female,0.0,Yes,No,2.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,107.16,172.16,Yes
2761,Female,1.0,Yes,No,4.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,216.51,441.31,No
6509,Male,0.0,No,No,18.0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),1.09,1298.24,No
9691,Male,0.0,Yes,Yes,29.0,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,61.96,2040.81,No
6901,Female,0.0,Yes,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,203.91,203.91,Yes
6589,Male,1.0,Yes,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,52.55,52.55,Yes
7550,Male,0.0,Yes,Yes,67.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,177.21,6008.61,Yes
9538,Female,1.0,Yes,No,26.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),72.52,2053.82,No
6262,Female,0.0,No,No,39.0,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,61.42,2022.07,Yes
8061,Male,0.0,No,No,68.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),105.13,5051.23,No
4406,Male,0.0,Yes,No,15.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.48,340.88,No
7424,Male,0.0,Yes,Yes,53.0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,178.67,4865.57,No
4386,Male,0.0,No,No,22.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,109.56,1530.26,No
6234,Female,0.0,Yes,No,22.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),184.28,1810.73,No
6358,Female,0.0,Yes,Yes,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),15.79,6521.94,No
2186,Male,0.0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,40.21,40.21,No
5048,Female,0.0,Yes,Yes,42.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),29.88,3335.93,Yes
8072,Female,0.0,No,No,1.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,5.75,5.75,Yes
4598,,0.0,Yes,No,41.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,46.21,925.91,No
4896,Male,0.0,No,No,26.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),139.0,1327.15,No
3782,Female,0.0,No,No,26.0,,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,136.76,2249.06,No
4146,Female,0.0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.66,38.66,Yes
9830,Female,0.0,No,No,46.0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,58.55,3573.15,No
5938,Male,1.0,Yes,No,11.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.17,221.97,Yes
5940,Male,1.0,No,No,5.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,223.73,546.68,No
9168,Female,0.0,Yes,Yes,71.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),16.52,1385.97,No
2588,Female,0.0,Yes,No,57.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),6.13,1101.83,No
2263,Female,0.0,Yes,Yes,57.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),49.03,1197.13,No
2505,Male,0.0,Yes,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,45.27,63.27,No
9215,Male,0.0,No,No,22.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.37,499.92,No
4869,Male,0.0,No,No,35.0,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,86.7,1739.15,No
4379,Female,0.0,Yes,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,29.54,29.54,Yes
4905,Male,1.0,No,No,65.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,320.5,7456.3,No
1084,Male,0.0,No,No,7.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.4,150.75,No
2854,Male,1.0,Yes,No,71.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),22.69,3329.74,No
6704,Female,0.0,No,Yes,17.0,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,41.29,922.94,Yes
6142,Female,1.0,No,No,16.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,162.74,1428.14,Yes
4624,Female,0.0,No,No,3.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,71.13,132.88,No
3846,Male,0.0,Yes,Yes,45.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),281.63,4642.33,No
5323,Female,1.0,No,No,6.0,,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,167.88,527.58,Yes
5030,Male,0.0,No,No,63.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),69.44,7009.99,No
3556,Male,0.0,No,No,3.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,98.36,245.31,No
8059,Male,0.0,Yes,Yes,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,17.01,17.01,No
1072,Male,0.0,No,No,33.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),218.67,2741.87,No
3642,Male,0.0,Yes,Yes,49.0,Yes,No,,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),37.06,2947.76,No
9930,Male,0.0,No,No,12.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,30.18,1062.98,Yes
2269,Male,0.0,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,,Two year,Yes,Credit card (automatic),243.34,6933.49,No
8448,Male,0.0,No,No,1.0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,185.09,185.09,Yes
5631,Female,0.0,No,No,16.0,Yes,No,No,No internet service,No internet service,,No internet service,No internet service,No internet service,One year,No,Mailed check,49.65,325.7,No
4860,Female,0.0,Yes,Yes,21.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,289.1,2296.45,Yes
4005,Female,0.0,Yes,Yes,50.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),98.73,4060.88,No
9364,Male,0.0,No,No,2.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,6.86,92.81,Yes
1549,Female,0.0,Yes,Yes,3.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,54.97,145.17,Yes
2049,Male,0.0,Yes,No,24.0,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,133.68,1422.23,No
4493,Female,0.0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,116.13,116.13,No
4951,Female,0.0,No,No,25.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,97.47,1886.97,Yes
8439,Male,0.0,Yes,No,63.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,13.69,6207.84,No
6585,Female,0.0,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,138.85,223.6,Yes
8325,Female,0.0,No,No,42.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,145.29,2173.69,No
2292,Male,0.0,No,No,3.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,9.05,219.7,No
3833,Female,0.0,Yes,No,54.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,48.5,5983.35,No
4924,Female,0.0,No,No,15.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),56.24,333.79,Yes
7714,Female,0.0,No,No,8.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),226.04,770.64,No
2904,Male,0.0,Yes,Yes,4.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),71.57,120.57,No
6492,Male,0.0,,No,37.0,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,71.18,1421.48,No
8389,Female,0.0,Yes,Yes,12.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.56,242.11,Yes
9903,Female,0.0,No,No,12.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,9.67,250.87,No
2544,Female,0.0,Yes,No,2.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),159.75,244.15,No
7573,Male,0.0,Yes,Yes,31.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),31.6,3015.65,No
3626,Female,0.0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,11.93,11.93,Yes
1684,Male,1.0,No,No,57.0,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,61.47,3043.77,No
3251,Female,0.0,No,No,68.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),56.9,1478.95,No
6518,Female,1.0,No,No,8.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,17.53,741.58,Yes
7602,Male,1.0,Yes,No,33.0,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,118.8,1819.65,No
9107,Female,0.0,No,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),46.68,81.08,No
8637,Female,1.0,No,No,1.0,No,No phone service,DSL,No,,No,No,No,No,Month-to-month,No,Mailed check,46.29,46.29,Yes
